id,slug,title,sector,nco_code,employment,median_wage_inr,education_req,formal_sector_pct,source_ncs,source_plfs,source_ncvet
NCS-8172.0700,veneer-cutter,Veneer Cutter,Wood and Carpentry,8172.0700,,,,,True,False,False
NCS-7521.0300,wood-bender,Wood Bender,Wood and Carpentry,7521.0300,,,,,True,False,False
NCS-7522.1200,wood-carver-hand,"Wood Carver, Hand",Wood and Carpentry,7522.1200,,,,,True,False,False
NCS-7523.1600,wood-carver-machine,"Wood Carver, Machine",Wood and Carpentry,7523.1600,,,,,True,False,False
NCS-8172.1000,wood-chopping-machine-operator,Wood Chopping Machine Operator,Wood and Carpentry,8172.1000,,,,,True,False,False
NCS-7523.0100,wood-machinist-general,"Wood Machinist, General",Wood and Carpentry,7523.0100,,,,,True,False,False
NCS-7522.0900,wood-marker,Wood Marker,Wood and Carpentry,7522.0900,,,,,True,False,False
NCS-7522.2000,wood-polisher,Wood Polisher,Wood and Carpentry,7522.2000,,,,,True,False,False
NCS-8172.0200,wood-sawyer-edger,"Wood Sawyer, Edger",Wood and Carpentry,8172.0200,,,,,True,False,False
NCS-7523.0800,wood-sawyer-hand,"Wood Sawyer, Hand",Wood and Carpentry,7523.0800,,,,,True,False,False
NCS-8172.0100,wood-sawyer-machine-general,"Wood Sawyer, Machine, General",Wood and Carpentry,8172.0100,,,,,True,False,False
NCS-7521.0400,wood-treater,Wood Treater,Wood and Carpentry,7521.0400,,,,,True,False,False
NCS-7523.0200,wood-turner-machine,"Wood Turner, Machine",Wood and Carpentry,7523.0200,,,,,True,False,False
NCS-7523.1500,wood-wool-machine-operator,Wood Wool Machine Operator,Wood and Carpentry,7523.1500,,,,,True,False,False
NCS-7523.0300,wood-turner-hand,"Wood, Turner Hand",Wood and Carpentry,7523.0300,,,,,True,False,False
NCS-7412.0300,adjuster-relays,"Adjuster, Relays",Capital Goods and Manufacturing,7412.0300,,,,,True,False,False
NCS-3132.0700,air-compressor-operator,Air Compressor Operator,Capital Goods and Manufacturing,3132.0700,,,,,True,False,False
NCS-3132.0900,air-conditioning-and-refrigeration-plant-attendant,Air Conditioning and Refrigeration Plant Attendant,Capital Goods and Manufacturing,3132.0900,,,,,True,False,False
NCS-3132.0800,ammonia-compressor-attendant,Ammonia Compressor Attendant,Capital Goods and Manufacturing,3132.0800,,,,,True,False,False
NCS-7412.0400,armature-winder,Armature Winder,Capital Goods and Manufacturing,7412.0400,,,,,True,False,False
NCS-7222.0900,armourer,Armourer,Capital Goods and Manufacturing,7222.0900,,,,,True,False,False
NCS-8219.0300,assembler-plastic-product,Assembler (Plastic Product),Capital Goods and Manufacturing,8219.0300,,,,,True,False,False
NCS-8212.0200,assembler-dry-cell-battery-manufacturing,Assembler Dry Cell (Battery Manufacturing),Capital Goods and Manufacturing,8212.0200,,,,,True,False,False
NCS-8211.0200,assembler-printing-machinery,Assembler Printing Machinery,Capital Goods and Manufacturing,8211.0200,,,,,True,False,False
NCS-8219.0100,assembler-bicycle,"Assembler, Bicycle",Capital Goods and Manufacturing,8219.0100,,,,,True,False,False
NCS-8211.1100,assembler-continuity,"Assembler, Continuity",Capital Goods and Manufacturing,8211.1100,,,,,True,False,False
NCS-8212.0400,assembler-electrical-accessories,"Assembler, Electrical Accessories",Capital Goods and Manufacturing,8212.0400,,,,,True,False,False
NCS-8219.0400,assembler-metal-furniture,"Assembler, Metal Furniture",Capital Goods and Manufacturing,8219.0400,,,,,True,False,False
NCS-8219.0200,assembler-sewing-machine,"Assembler, Sewing Machine",Capital Goods and Manufacturing,8219.0200,,,,,True,False,False
NCS-8211.0600,assembler-stationary-diesel-engine,"Assembler, Stationary Diesel Engine",Capital Goods and Manufacturing,8211.0600,,,,,True,False,False
NCS-8211.0500,assembler-stationary-petrol-engine,"Assembler, Stationary Petrol Engine",Capital Goods and Manufacturing,8211.0500,,,,,True,False,False
NCS-8211.0300,assembler-textile-machinery,"Assembler, Textile Machinery",Capital Goods and Manufacturing,8211.0300,,,,,True,False,False
NCS-8211.0800,assembler-turbine-and-steam-engine,"Assembler, Turbine and Steam Engine",Capital Goods and Manufacturing,8211.0800,,,,,True,False,False
NCS-7212.0304,assistant-manual-metal-arc-welder,Assistant Manual Metal Arc Welder,Capital Goods and Manufacturing,7212.0304,,,,,True,False,False
NCS-7212.0401,assistant-oxy-fuel-gas-cutter,Assistant Oxy fuel gas cutter,Capital Goods and Manufacturing,7212.0401,,,,,True,False,False
NCS-7223.2500,ball-filing-machine-operator,Ball Filing Machine Operator,Capital Goods and Manufacturing,7223.2500,,,,,True,False,False
NCS-7223.2600,ball-lapping-machine-operator,Ball Lapping Machine Operator,Capital Goods and Manufacturing,7223.2600,,,,,True,False,False
NCS-8212.0100,battery-assembler,Battery Assembler,Capital Goods and Manufacturing,8212.0100,,,,,True,False,False
NCS-8212.0300,battery-repairer,Battery Repairer,Capital Goods and Manufacturing,8212.0300,,,,,True,False,False
NCS-7419.0500,battery-servicing-man,Battery Servicing Man,Capital Goods and Manufacturing,7419.0500,,,,,True,False,False
NCS-7223.2000,bending-machine-operator,Bending Machine Operator,Capital Goods and Manufacturing,7223.2000,,,,,True,False,False
NCS-7221.0100,blacksmith,Blacksmith,Capital Goods and Manufacturing,7221.0100,,,,,True,False,False
NCS-3132.1200,blower-operator,Blower Operator,Capital Goods and Manufacturing,3132.1200,,,,,True,False,False
NCS-8182.0400,boiler-house-operatives,Boiler House Operatives,Capital Goods and Manufacturing,8182.0400,,,,,True,False,False
NCS-3122.1600,boiler-supervisor,Boiler Supervisor,Capital Goods and Manufacturing,3122.1600,,,,,True,False,False
NCS-8182.0200,boiler-attendant,"Boiler, Attendant",Capital Goods and Manufacturing,8182.0200,,,,,True,False,False
NCS-8182.0300,boiler-fireman,"Boiler, Fireman",Capital Goods and Manufacturing,8182.0300,,,,,True,False,False
NCS-8182.0100,boiler-tindal,"Boiler, Tindal",Capital Goods and Manufacturing,8182.0100,,,,,True,False,False
NCS-3131.0900,breaker-tender,Breaker Tender,Capital Goods and Manufacturing,3131.0900,,,,,True,False,False
NCS-8142.1200,button-maker,Button Maker,Capital Goods and Manufacturing,8142.1200,,,,,True,False,False
NCS-7311.1001,calibration-technician,Calibration Technician,Capital Goods and Manufacturing,7311.1001,,,,,True,False,False
NCS-8212.0600,calibrator-electrical,"Calibrator, Electrical",Capital Goods and Manufacturing,8212.0600,,,,,True,False,False
NCS-8142.1500,cementer-plastic,Cementer (Plastic),Capital Goods and Manufacturing,8142.1500,,,,,True,False,False
NCS-2141.2300,ceramic-technologist,Ceramic Technologist,Capital Goods and Manufacturing,2141.2300,,,,,True,False,False
NCS-2145.0300,chemical-engineer-paints-and-varnish,"Chemical Engineer, Paints and Varnish",Capital Goods and Manufacturing,2145.0300,,,,,True,False,False
NCS-7223.6004,cnc-operator-grinding-machine-centre,CNC Operator - Grinding Machine Centre,Capital Goods and Manufacturing,7223.6004,,,,,True,False,False
NCS-7223.6002,cnc-operator-turning,CNC Operator-Turning,Capital Goods and Manufacturing,7223.6002,,,,,True,False,False
NCS-7223.5004,cnc-operator-vertical-machining-centre,CNC Operator-Vertical Machining Centre,Capital Goods and Manufacturing,7223.5004,,,,,True,False,False
NCS-7223.6003,cnc-programmer,CNC Programmer,Capital Goods and Manufacturing,7223.6003,,,,,True,False,False
NCS-7223.6001,cnc-setter-cum-operator-turning,CNC Setter cum Operator-Turning,Capital Goods and Manufacturing,7223.6001,,,,,True,False,False
NCS-7223.5005,cnc-setter-cum-operator-vertcial-machining-centre,CNC Setter cum Operator-Vertcial Machining Centre,Capital Goods and Manufacturing,7223.5005,,,,,True,False,False
NCS-7412.0500,coil-winder-machine,"Coil Winder, Machine",Capital Goods and Manufacturing,7412.0500,,,,,True,False,False
NCS-7211.0500,core-maker-moulding-hand,"Core Maker, Moulding (Hand)",Capital Goods and Manufacturing,7211.0500,,,,,True,False,False
NCS-7211.0600,core-maker-vertical-pipe,"Core Maker, Vertical Pipe",Capital Goods and Manufacturing,7211.0600,,,,,True,False,False
NCS-7223.1800,cylinder-borer,Cylinder Borer,Capital Goods and Manufacturing,7223.1800,,,,,True,False,False
NCS-7313.1302,auto-blocker,Auto Blocker,Gem and Jewellery,7313.1302,,,,,True,False,False
NCS-7313.1306,auto-bruter,Auto Bruter,Gem and Jewellery,7313.1306,,,,,True,False,False
NCS-3122.6504,blade-sawing-supervisor,Blade Sawing Supervisor,Gem and Jewellery,3122.6504,,,,,True,False,False
NCS-8189.0405,blade-sawyer,Blade Sawyer,Gem and Jewellery,8189.0405,,,,,True,False,False
NCS-3122.6507,blocking-supervisor,Blocking Supervisor,Gem and Jewellery,3122.6507,,,,,True,False,False
NCS-7313.2501,boiling-in-charge,Boiling In-Charge,Gem and Jewellery,7313.2501,,,,,True,False,False
NCS-7313.1504,bottom-polisher,Bottom Polisher,Gem and Jewellery,7313.1504,,,,,True,False,False
NCS-3122.6506,bruting-supervisor,Bruting Supervisor,Gem and Jewellery,3122.6506,,,,,True,False,False
NCS-8189.0301,cam-machine-operator,CAM Machine Operator,Gem and Jewellery,8189.0301,,,,,True,False,False
NCS-4211.0302,cashier,Cashier,Gem and Jewellery,4211.0302,,,,,True,False,False
NCS-8189.0501,casting-machine-operator,Casting Machine Operator,Gem and Jewellery,8189.0501,,,,,True,False,False
NCS-7313.1101,cleaver,Cleaver,Gem and Jewellery,7313.1101,,,,,True,False,False
NCS-7313.0201,component-maker,Component Maker,Gem and Jewellery,7313.0201,,,,,True,False,False
NCS-4132.0401,data-entry-person,Data Entry Person,Gem and Jewellery,4132.0401,,,,,True,False,False
NCS-2163.0201,design-merchandiser,Design Merchandiser,Gem and Jewellery,2163.0201,,,,,True,False,False
NCS-2166.0401,designer-cad,Designer (CAD),Gem and Jewellery,2166.0401,,,,,True,False,False
NCS-7313.1501,diamond-assorter,Diamond Assorter,Gem and Jewellery,7313.1501,,,,,True,False,False
NCS-9321.1103,diamond-bagger-and-flueter,Diamond Bagger and Flueter,Gem and Jewellery,9321.1103,,,,,True,False,False
NCS-7313.2200,embosser-sheet,"Embosser, Sheet",Gem and Jewellery,7313.2200,,,,,True,False,False
NCS-7313.1900,engraver,Engraver,Gem and Jewellery,7313.1900,,,,,True,False,False
NCS-7313.0103,filer-and-assembler,Filer and Assembler,Gem and Jewellery,7313.0103,,,,,True,False,False
NCS-3122.6509,final-assortment-supervisor,Final Assortment Supervisor,Gem and Jewellery,3122.6509,,,,,True,False,False
NCS-7313.2601,final-quality-inspector,Final Quality Inspector,Gem and Jewellery,7313.2601,,,,,True,False,False
NCS-3322.1305,floor-manager,Floor Manager,Gem and Jewellery,3322.1305,,,,,True,False,False
NCS-7313.1300,gem-grinder-hand,"Gem Grinder, Hand",Gem and Jewellery,7313.1300,,,,,True,False,False
NCS-8189.0100,gem-grinder-machine,"Gem Grinder, Machine",Gem and Jewellery,8189.0100,,,,,True,False,False
NCS-7313.1400,gem-polisher-hand,"Gem Polisher, Hand",Gem and Jewellery,7313.1400,,,,,True,False,False
NCS-8189.0200,gem-polisher-machine,"Gem Polisher, Machine",Gem and Jewellery,8189.0200,,,,,True,False,False
NCS-7313.1701,gemstone-driller,Gemstone Driller,Gem and Jewellery,7313.1701,,,,,True,False,False
NCS-7313.1303,gemstone-facet-maker,Gemstone Facet Maker,Gem and Jewellery,7313.1303,,,,,True,False,False
NCS-7313.1602,gemstone-final-shaper-amp-calibrator,Gemstone Final Shaper &amp; Calibrator,Gem and Jewellery,7313.1602,,,,,True,False,False
NCS-7313.1505,gemstone-girdle-polisher,Gemstone Girdle Polisher,Gem and Jewellery,7313.1505,,,,,True,False,False
NCS-7313.1506,gemstone-polisher,Gemstone Polisher,Gem and Jewellery,7313.1506,,,,,True,False,False
NCS-7313.1601,gemstone-pre-shaper,Gemstone Pre-Shaper,Gem and Jewellery,7313.1601,,,,,True,False,False
NCS-7313.1001,gemstone-rough-cutter,Gemstone Rough Cutter,Gem and Jewellery,7313.1001,,,,,True,False,False
NCS-7313.0202,gemstone-thread-maker,Gemstone Thread Maker,Gem and Jewellery,7313.0202,,,,,True,False,False
NCS-7313.0500,gold-foil-maker,Gold Foil Maker,Gem and Jewellery,7313.0500,,,,,True,False,False
NCS-7313.0301,gold-refiner,Gold Refiner,Gem and Jewellery,7313.0301,,,,,True,False,False
NCS-7313.0700,goldsmith,Goldsmith,Gem and Jewellery,7313.0700,,,,,True,False,False
NCS-7313.0702,goldsmith-enameller,Goldsmith Enameller,Gem and Jewellery,7313.0702,,,,,True,False,False
NCS-7313.0703,goldsmith-frame-maker,Goldsmith Frame Maker,Gem and Jewellery,7313.0703,,,,,True,False,False
NCS-2163.0301,hand-sketch-designer,Hand Sketch Designer,Gem and Jewellery,2163.0301,,,,,True,False,False
NCS-7313.1201,inclusion-plotter,Inclusion Plotter,Gem and Jewellery,7313.1201,,,,,True,False,False
NCS-7313.2300,inlayer-metal,"Inlayer, Metal",Gem and Jewellery,7313.2300,,,,,True,False,False
NCS-4321.0103,inventory-manager,Inventory Manager,Gem and Jewellery,4321.0103,,,,,True,False,False
NCS-4322.0101,inventory-manager-wholesale,Inventory Manager (Wholesale),Gem and Jewellery,4322.0101,,,,,True,False,False
NCS-9321.1102,issue-and-return-in-charge,Issue and Return In-Charge,Gem and Jewellery,9321.1102,,,,,True,False,False
NCS-7313.1800,jewellery-engraver,Jewellery Engraver,Gem and Jewellery,7313.1800,,,,,True,False,False
NCS-7313.0101,jewellery-polisher,Jewellery Polisher,Gem and Jewellery,7313.0101,,,,,True,False,False
NCS-5223.0103,jewellery-retail-sales-associate-advance,Jewellery Retail Sales Associate (Advance),Gem and Jewellery,5223.0103,,,,,True,False,False
NCS-7536.2200,assembler-hand,Assembler Hand,Leather,7536.2200,,,,,True,False,False
NCS-7535.1100,bark-pitman-tanning,Bark Pitman (Tanning),Leather,7535.1100,,,,,True,False,False
NCS-7536.2600,belt-maker,Belt Maker,Leather,7536.2600,,,,,True,False,False
NCS-8155.0801,buffing-operator,Buffing Operator,Leather,8155.0801,,,,,True,False,False
NCS-2166.0403,cadcam-operator-footwear,CADCAM Operator (Footwear),Leather,2166.0403,,,,,True,False,False
NCS-7532.0300,case-finisher-leather-product,Case Finisher (Leather Product),Leather,7532.0300,,,,,True,False,False
NCS-7536.1200,counter-moulder,Counter Moulder,Leather,7536.1200,,,,,True,False,False
NCS-8156.0701,cutter-footwear,Cutter (Footwear),Leather,8156.0701,,,,,True,False,False
NCS-7532.1001,cutter-goods-and-garments,Cutter (Goods and Garments),Leather,7532.1001,,,,,True,False,False
NCS-7532.8000,cutter-garment-leather,"Cutter, Garment (Leather)",Leather,7532.8000,,,,,True,False,False
NCS-7536.2000,cutter-hand,"Cutter, Hand",Leather,7536.2000,,,,,True,False,False
NCS-7535.0400,dehairer-hand,"Dehairer, Hand",Leather,7535.0400,,,,,True,False,False
NCS-8155.0100,de-hairer-machine,"De-hairer, Machine",Leather,8155.0100,,,,,True,False,False
NCS-7535.0600,delimer,Delimer,Leather,7535.0600,,,,,True,False,False
NCS-7532.0200,designer-leather-articles,"Designer, Leather Articles",Leather,7532.0200,,,,,True,False,False
NCS-7535.1200,drum-man-tanning,Drum Man (Tanning),Leather,7535.1200,,,,,True,False,False
NCS-8155.1101,drum-operator,Drum Operator,Leather,8155.1101,,,,,True,False,False
NCS-7535.1400,dyerleather,"Dyer,Leather",Leather,7535.1400,,,,,True,False,False
NCS-8156.2300,edge-burnisher,Edge Burnisher,Leather,8156.2300,,,,,True,False,False
NCS-8156.2200,edge-setter-machine,"Edge Setter, Machine",Leather,8156.2200,,,,,True,False,False
NCS-7535.1500,embosser-leather,"Embosser, Leather",Leather,7535.1500,,,,,True,False,False
NCS-7543.0300,examiner-footwear,"Examiner, Footwear",Leather,7543.0300,,,,,True,False,False
NCS-8156.2500,eyeletting-machine-operator,Eyeletting Machine Operator,Leather,8156.2500,,,,,True,False,False
NCS-7535.0200,flayer,Flayer,Leather,7535.0200,,,,,True,False,False
NCS-7535.0500,flesher-hand,"Flesher, Hand",Leather,7535.0500,,,,,True,False,False
NCS-8155.0201,fleshing-operator,Fleshing Operator,Leather,8155.0201,,,,,True,False,False
NCS-7535.0900,fluffer-hand,"Fluffer, Hand",Leather,7535.0900,,,,,True,False,False
NCS-7536.1800,harness-maker,Harness Maker,Leather,7536.1800,,,,,True,False,False
NCS-7536.1600,heel-attacher-hand-foot-wear,"Heel Attacher, Hand (Foot Wear)",Leather,7536.1600,,,,,True,False,False
NCS-8156.0200,heel-breaster-machine-foot-wear,"Heel Breaster, Machine (Foot-Wear)",Leather,8156.0200,,,,,True,False,False
NCS-8156.0400,heel-builder-machine-foot-wear,"Heel Builder, Machine (Foot-Wear)",Leather,8156.0400,,,,,True,False,False
NCS-8156.1900,heel-compressor-machine-foot-wear,"Heel Compressor, Machine (Foot Wear)",Leather,8156.1900,,,,,True,False,False
NCS-8156.2400,heel-padding-machine-operator,Heel Padding Machine Operator,Leather,8156.2400,,,,,True,False,False
NCS-8156.1800,heeler-machine,"Heeler, Machine",Leather,8156.1800,,,,,True,False,False
NCS-7535.1311,helper-finishing-operations,Helper- Finishing Operations,Leather,7535.1311,,,,,True,False,False
NCS-8156.2601,helper-bottom-making-footwear,Helper-Bottom Making (Footwear),Leather,8156.2601,,,,,True,False,False
NCS-8155.1202,helper-dry-operations-finished-leather,Helper-Dry Operations (Finished Leather),Leather,8155.1202,,,,,True,False,False
NCS-8156.2603,helper-finishing-footwear,Helper-Finishing (Footwear),Leather,8156.2603,,,,,True,False,False
NCS-8153.0703,helper-finishing-leather-goods-amp-garments,Helper-Finishing (Leather Goods &amp; Garments),Leather,8153.0703,,,,,True,False,False
NCS-8155.1203,helper-finishing-operation-finished-leather,Helper-Finishing Operation-Finished-Leather,Leather,8155.1203,,,,,True,False,False
NCS-8153.0702,helper-parts-making-leather-goods-amp-garments,Helper-Parts Making (Leather Goods &amp; Garments),Leather,8153.0702,,,,,True,False,False
NCS-8156.2602,helper-upper-making-footwear,Helper-Upper Making (Footwear),Leather,8156.2602,,,,,True,False,False
NCS-8155.1201,helper-wet-operations-finished-leather,Helper-Wet Operations (Finished Leather),Leather,8155.1201,,,,,True,False,False
NCS-8155.0400,hide-and-skin-setter-machine,"Hide and Skin Setter, Machine",Leather,8155.0400,,,,,True,False,False
NCS-8155.0500,hide-splitter-machine,"Hide Splitter, Machine",Leather,8155.0500,,,,,True,False,False
NCS-7536.0800,laster-hand,"Laster, Hand",Leather,7536.0800,,,,,True,False,False
NCS-8156.1401,lasting-operator,Lasting Operator,Leather,8156.1401,,,,,True,False,False
NCS-7535.1300,leather-currier,Leather Currier,Leather,7535.1300,,,,,True,False,False
NCS-7536.0500,leather-cutter-hand,"Leather Cutter, Hand",Leather,7536.0500,,,,,True,False,False
NCS-8156.0800,leather-cutter-machine,"Leather Cutter, Machine",Leather,8156.0800,,,,,True,False,False
NCS-2131.0800,algologist,Algologist,Life Sciences,2131.0800,,,,,True,False,False
NCS-2131.1200,bacteriologist,Bacteriologist,Life Sciences,2131.1200,,,,,True,False,False
NCS-2131.0100,biologist-general,"Biologist, General",Life Sciences,2131.0100,,,,,True,False,False
NCS-2143.0200,biomedical-engineer,Biomedical Engineer,Life Sciences,2143.0200,,,,,True,False,False
NCS-2131.0400,botanist-general,"Botanist, General",Life Sciences,2131.0400,,,,,True,False,False
NCS-2131.1300,chemist-biological,"Chemist, Biological",Life Sciences,2131.1300,,,,,True,False,False
NCS-2113.0800,chemist-forensic-science,"Chemist, Forensic Science",Life Sciences,2113.0800,,,,,True,False,False
NCS-2113.0100,chemist-general,"Chemist, General",Life Sciences,2113.0100,,,,,True,False,False
NCS-2113.0600,chemist-industrial,"Chemist, Industrial",Life Sciences,2113.0600,,,,,True,False,False
NCS-2113.0200,chemist-organic,"Chemist, Organic",Life Sciences,2113.0200,,,,,True,False,False
NCS-2131.0300,cytologist,Cytologist,Life Sciences,2131.0300,,,,,True,False,False
NCS-2133.0100,ecologist,Ecologist,Life Sciences,2133.0100,,,,,True,False,False
NCS-2131.0500,economic-botanist,Economic Botanist,Life Sciences,2131.0500,,,,,True,False,False
NCS-2131.1000,entomologist,Entomologist,Life Sciences,2131.1000,,,,,True,False,False
NCS-2133.0200,environmental-scientist-including-health,Environmental Scientist (Including Health),Life Sciences,2133.0200,,,,,True,False,False
NCS-3119.0300,fingerprint-expert,Fingerprint Expert,Life Sciences,3119.0300,,,,,True,False,False
NCS-3119.0200,forensic-science-technician,Forensic Science Technician,Life Sciences,3119.0200,,,,,True,False,False
NCS-3119.0400,handwriting-expert,Handwriting Expert,Life Sciences,3119.0400,,,,,True,False,False
NCS-3119.0500,impression-taker,Impression Taker,Life Sciences,3119.0500,,,,,True,False,False
NCS-3111.0302,lab-technicianassistant,Lab Technician/Assistant,Life Sciences,3111.0302,,,,,True,False,False
NCS-3141.0200,laboratory-assistant-botanical,"Laboratory Assistant, Botanical",Life Sciences,3141.0200,,,,,True,False,False
NCS-3141.0100,laboratory-assistant-zoological,"Laboratory Assistant, Zoological",Life Sciences,3141.0100,,,,,True,False,False
NCS-3122.1601,maintenance-supervisor-steam,Maintenance Supervisor Steam,Life Sciences,3122.1601,,,,,True,False,False
NCS-2131.0200,marine-biologist,Marine Biologist,Life Sciences,2131.0200,,,,,True,False,False
NCS-2433.0201,medical-sales-representative,Medical Sales Representative,Life Sciences,2433.0201,,,,,True,False,False
NCS-2131.0700,mycologist,Mycologist,Life Sciences,2131.0700,,,,,True,False,False
NCS-2133.0400,paleobotanist,Paleobotanist,Life Sciences,2133.0400,,,,,True,False,False
NCS-2131.1100,parasitologist,Parasitologist,Life Sciences,2131.1100,,,,,True,False,False
NCS-2131.0600,plant-breeder,Plant Breeder,Life Sciences,2131.0600,,,,,True,False,False
NCS-2131.1500,plant-pathologist,Plant Pathologist,Life Sciences,2131.1500,,,,,True,False,False
NCS-2131.1800,plant-physiologist,Plant Physiologist,Life Sciences,2131.1800,,,,,True,False,False
NCS-2262.0101,production-chemist,Production Chemist,Life Sciences,2262.0101,,,,,True,False,False
NCS-3122.9002,production-planning-supervisorin-chargeengineer,Production Planning Supervisor/In-Charge/Engineer,Life Sciences,3122.9002,,,,,True,False,False
NCS-2113.0701,productionmanufacturing-chemist-life-sciences,Production/Manufacturing Chemist - Life Sciences,Life Sciences,2113.0701,,,,,True,False,False
NCS-2113.0901,quality-assurance-chemist,Quality Assurance Chemist,Life Sciences,2113.0901,,,,,True,False,False
NCS-2113.0601,quality-control-chemist,Quality Control Chemist,Life Sciences,2113.0601,,,,,True,False,False
NCS-2113.0605,quality-control-chemist-batch-release-testing,Quality Control Chemist - Batch Release Testing,Life Sciences,2113.0605,,,,,True,False,False
NCS-2113.0603,quality-control-chemist-microbiology,Quality Control Chemist - Microbiology,Life Sciences,2113.0603,,,,,True,False,False
NCS-2113.0607,quality-management-system-in-charge,Quality Management System In-Charge,Life Sciences,2113.0607,,,,,True,False,False
NCS-1223.0202,research-associate-technology-transferprocess-development,Research Associate Technology Transfer/Process Development,Life Sciences,1223.0202,,,,,True,False,False
NCS-3323.0603,scm-executive,SCM Executive,Life Sciences,3323.0603,,,,,True,False,False
NCS-3111.0700,slide-examiner-palaeontology,"Slide Examiner, Palaeontology",Life Sciences,3111.0700,,,,,True,False,False
NCS-7543.3102,stability-specialist-life-science,Stability Specialist - Life Science,Life Sciences,7543.3102,,,,,True,False,False
NCS-4321.0116,store-assistant-life-science,Store Assistant - Life Science,Life Sciences,4321.0116,,,,,True,False,False
NCS-1324.0104,supply-chain-manager-life-science,Supply Chain Manager - Life Science,Life Sciences,1324.0104,,,,,True,False,False
NCS-3141.0300,taxidermist,Taxidermist,Life Sciences,3141.0300,,,,,True,False,False
NCS-2133.0300,taxonomist,Taxonomist,Life Sciences,2133.0300,,,,,True,False,False
NCS-2113.0608,validation-supervisor,Validation Supervisor,Life Sciences,2113.0608,,,,,True,False,False
NCS-7543.4002,vendor-and-internal-audit-in-charge,Vendor and Internal Audit In-Charge,Life Sciences,7543.4002,,,,,True,False,False
NCS-7543.3101,visual-inspectionvisual-inspector-life-science,Visual Inspection/Visual Inspector - Life Science,Life Sciences,7543.3101,,,,,True,False,False
NCS-8343.1700,aerial-ropeway-operator,Aerial Ropeway Operator,Mining,8343.1700,,,,,True,False,False
NCS-8211.0900,assembler-loco-engines,"Assembler, Loco Engines",Mining,8211.0900,,,,,True,False,False
NCS-8211.0700,assembler-tractor,"Assembler, Tractor",Mining,8211.0700,,,,,True,False,False
NCS-8211.0100,assembler-workshop-machines-and-equipment,"Assembler, Workshop Machines and Equipment",Mining,8211.0100,,,,,True,False,False
NCS-2165.0502,assistant-mine-surveyor,Assistant Mine Surveyor,Mining,2165.0502,,,,,True,False,False
NCS-8111.2400,banksman,Banksman,Mining,8111.2400,,,,,True,False,False
NCS-8342.1800,bitumen-mixing-machine-operator,Bitumen Mixing Machine Operator,Mining,8342.1800,,,,,True,False,False
NCS-8342.1000,boom-driver,Boom Driver,Mining,8342.1000,,,,,True,False,False
NCS-8111.2100,bratticeman,Bratticeman,Mining,8111.2100,,,,,True,False,False
NCS-8343.1300,bridge-opening-operator,Bridge Opening Operator,Mining,8343.1300,,,,,True,False,False
NCS-8342.0600,bucket-wheel-excavator-operator,Bucket Wheel Excavator Operator,Mining,8342.0600,,,,,True,False,False
NCS-8113.0400,cementer,Cementer,Mining,8113.0400,,,,,True,False,False
NCS-7542.0300,cobber-mica,"Cobber, Mica",Mining,7542.0300,,,,,True,False,False
NCS-8112.1200,cone-operator-mine-and-quarry,Cone Operator (Mine and Quarry),Mining,8112.1200,,,,,True,False,False
NCS-8342.1500,conveyor-operator,Conveyor Operator,Mining,8342.1500,,,,,True,False,False
NCS-8343.1000,crane-driver-hammer-head,"Crane Driver, Hammer Head",Mining,8343.1000,,,,,True,False,False
NCS-8343.0200,crane-operator-diesel-electric,"Crane Operator, Diesel Electric",Mining,8343.0200,,,,,True,False,False
NCS-8343.0600,crane-operator-gantry,"Crane Operator, Gantry",Mining,8343.0600,,,,,True,False,False
NCS-8343.0400,crane-operator-hydraulic,"Crane Operator, Hydraulic",Mining,8343.0400,,,,,True,False,False
NCS-8343.0300,crane-operator-pneumatic,"Crane Operator, Pneumatic",Mining,8343.0300,,,,,True,False,False
NCS-8111.1600,creeperman-colliery,"Creeperman, Colliery",Mining,8111.1600,,,,,True,False,False
NCS-8112.0100,crusher-operator-mineral,"Crusher Operator, Mineral",Mining,8112.0100,,,,,True,False,False
NCS-8112.0400,cyanideman,Cyanideman,Mining,8112.0400,,,,,True,False,False
NCS-7542.0800,deep-cell-attendant,Deep Cell Attendant,Mining,7542.0800,,,,,True,False,False
NCS-8343.0800,derrick-crane-operator,Derrick Crane Operator,Mining,8343.0800,,,,,True,False,False
NCS-8343.0900,derrick-crane-operator-magnetic,"Derrick Crane Operator, Magnetic",Mining,8343.0900,,,,,True,False,False
NCS-8113.0200,derrickman,Derrickman,Mining,8113.0200,,,,,True,False,False
NCS-3132.0602,dewatering-pump-operator,Dewatering Pump Operator,Mining,3132.0602,,,,,True,False,False
NCS-8111.0400,diamond-driller,Diamond Driller,Mining,8111.0400,,,,,True,False,False
NCS-9311.0200,digger-mine-amp-quarry,Digger (Mine &amp; Quarry),Mining,9311.0200,,,,,True,False,False
NCS-1120.1400,director-mines,"Director, Mines",Mining,1120.1400,,,,,True,False,False
NCS-1120.1500,director-quarry,"Director, Quarry",Mining,1120.1500,,,,,True,False,False
NCS-1120.1600,director-well-drilling,"Director, Well Drilling",Mining,1120.1600,,,,,True,False,False
NCS-8342.0800,dragline-operator,Dragline Operator,Mining,8342.0800,,,,,True,False,False
NCS-8342.0900,dredger-operator,Dredger Operator,Mining,8342.0900,,,,,True,False,False
